45.18304,-67.20654
44.98499,-67.03444
44.89916,-67.17861
44.82791,-66.97083
44.66027,-67.18999
44.46579,-68.26257
44.30638,-68.61583
44.33027,-68.81319
44.57461,-68.79687
44.44172,-68.98083
44.0661,-69.06556
43.93804,-69.24834
44.04694,-69.37
43.85041,-69.50042
44.02888,-69.64306
43.79208,-69.7193
44.0743,-69.7716
43.71617,-69.83139
43.86472,-69.92223
43.78055,-70.1725
43.57555,-70.19187
43.11992,-70.7234
42.7159,-70.80597
42.65284,-70.58181
42.30485,-71.03951
42.21388,-70.71764
41.99722,-70.68222
41.71388,-70.33292
41.79256,-70.01931
42.07395,-70.24402
42.05888,-70.07417
41.6725,-69.93541
41.53944,-70.64861
41.72777,-70.7261
41.46832,-71.18832
41.78951,-71.11485
41.65305,-71.27139
41.80669,-71.38944
41.36999,-71.51167
41.28611,-72.90639
40.79805,-73.93416
40.9129,-73.93804
40.46638,-74.26299
40.45885,-73.99566
40.3,-73.95222
39.77485,-74.08826
40.04784,-74.0716
39.35399,-74.42041
38.92298,-74.94527
39.16902,-74.89494
39.37804,-75.4157
39.62041,-75.55722
40.01231,-75.02852
39.64888,-75.58861
38.4575,-75.03972
37.21693,-75.86806
37.22388,-76.00279
37.49777,-75.95639
37.96117,-75.64404
37.94756,-75.87853
38.39878,-75.84635
38.22665,-76.03751
38.51028,-76.24695
38.61971,-76.26529
38.61333,-75.96278
38.68826,-76.34216
38.84103,-76.25517
38.79909,-76.10444
38.96409,-76.22466
38.85541,-76.35986
39.14166,-76.07246
39.06082,-76.22084
39.31652,-76.16833
39.53583,-75.85139
39.60416,-75.94083
39.30207,-76.48
39.20972,-76.4164
39.25037,-76.61052
39.01104,-76.39389
38.73166,-76.53751
38.3652,-76.37857
38.66253,-76.67916
38.47471,-76.66347
38.28833,-76.37111
38.0473,-76.31235
38.43832,-77.04445
38.39826,-77.24374
38.755,-77.00612
38.90457,-77.06169
38.72662,-77.04222
38.40249,-77.3264
37.9061,-76.24361
37.6186,-76.35361
38.16912,-77.12989
37.56861,-76.2907
37.37346,-76.23944
37.28051,-76.37649
37.42972,-76.68277
37.00534,-76.29146
37.22694,-76.65388
37.29639,-77.23222
36.84332,-76.29361
36.95791,-76.25514
36.90923,-75.98729
35.80152,-75.53265
36.71242,-75.9453
36.49277,-75.89958
36.49666,-76.03473
36.07385,-75.79315
36.31138,-75.97604
36.17089,-75.92654
36.31739,-76.19965
36.1493,-76.07097
36.00694,-76.51862
36.22818,-76.7461
35.93985,-76.72952
35.99319,-76.07751
35.69239,-76.13563
35.65409,-76.02875
35.97527,-75.85083
35.69263,-75.72083
35.33694,-76.14917
35.38472,-76.49611
35.55103,-76.5882
35.41499,-76.6525
35.52694,-77.04958
35.27166,-76.46889
34.98777,-76.7614
35.14978,-77.06816
34.90527,-76.75307
35.01263,-76.31264
34.73617,-76.50063
34.55972,-77.30958
34.74194,-77.42888
34.51645,-77.38173
34.34193,-77.70528
33.92694,-77.93443
34.14902,-77.95563
33.88937,-78.02597
33.87083,-78.60056
33.27894,-79.19644
33.37332,-79.27139
33.16554,-79.20584
33.00819,-79.38834
32.76721,-79.81583
32.85347,-79.94263
32.66249,-79.91722
32.48041,-80.32772
32.52291,-80.6693
32.31749,-80.465
32.25639,-80.63138
32.51999,-80.83237
32.21708,-80.67229
31.56486,-81.1659
31.55479,-81.32903
31.47472,-81.20473
30.84944,-81.53375
30.26111,-81.38612
29.24305,-81.0139
